longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-118.01,33.83,29,3963,772.0,2104,743,4.9803,208600
-118.39,34.02,38,2447,636.0,1312,574,3.5909,279400
-118.26,33.98,43,762,206.0,854,188,1.2315,98200
-117.27,33.19,8,973,289.0,663,209,2.724,139300
-121.18,37.79,16,1326,286.0,509,297,1.9464,112500
-117.25,32.74,36,1240,310.0,577,319,2.6625,248200
-121.96,37.31,31,3890,711.0,1898,717,5.2534,290900
-122.86,38.42,38,1166,223.0,584,225,3.6667,244400
-118.01,33.89,34,1653,292.0,1003,310,4.6,203400
-122.4,37.62,32,3586,921.0,2249,911,3.1058,253000
-118.32,34.17,40,1868,356.0,799,403,2.9306,279300
-117.12,32.76,41,1469,421.0,803,395,2.1856,120500
-122.31,38.31,32,2577,458.0,1172,447,3.8796,175500
-117.88,34.0,32,265,51.0,170,50,3.9375,187500
-122.21,37.43,23,5741,1012.0,1843,888,5.7211,500001
-117.71,33.97,10,10856,2278.0,6474,2199,3.851,137200
-118.28,34.1,49,2843,880.0,2004,796,2.7875,217300
-121.46,38.55,52,3126,648.0,1789,558,1.7616,84100
-122.08,37.36,28,2181,284.0,728,238,8.2266,500001
-120.1,39.37,10,2325,410.0,1016,373,4.5208,117300
-121.33,37.98,10,1564,397.0,643,347,2.7031,150000
-117.01,32.77,43,841,192.0,496,207,3.0179,149300
-118.08,34.12,27,1685,341.0,757,317,4.2434,270500
-117.99,33.82,33,2342,475.0,1367,509,4.1167,215500
-117.95,33.86,35,2375,439.0,1343,424,4.53,193500
-120.66,35.49,17,4422,945.0,2307,885,2.8285,171300
-120.63,38.75,17,3145,621.0,1432,559,2.7201,117500
-118.27,33.83,28,2152,415.0,1623,429,4.35,200500
-122.55,38.03,29,7174,1169.0,3063,1172,6.0902,293200
-122.24,38.14,15,8479,1759.0,5008,1646,3.724,131600
-117.35,33.17,16,4595,1341.0,2849,1197,2.478,185600
-117.97,33.68,16,4508,598.0,2221,623,7.3731,390800
-122.16,37.45,52,1135,219.0,441,200,7.5418,492000
-117.98,34.04,34,2547,537.0,2108,498,3.4722,154600
-121.62,39.75,20,1173,261.0,523,258,1.0625,92800
-117.74,34.08,35,1613,298.0,911,293,3.4398,134300
-121.89,36.59,32,784,112.0,262,114,6.918,500001
-116.2,33.63,23,1152,273.0,1077,235,2.5,96300
-120.81,39.02,30,806,189.0,326,146,2.8155,101000
-118.01,34.14,23,3425,754.0,2202,729,3.52,187300
-122.13,38.01,48,2123,494.0,859,474,1.8523,144800
-117.41,34.08,38,1541,290.0,861,299,3.5655,95600
-117.87,33.6,35,1598,398.0,782,411,5.1155,500000
-118.58,34.19,35,2329,399.0,966,336,3.8839,224900
-122.16,37.72,10,2229,601.0,877,485,3.3431,137500
-117.41,34.1,5,4937,1139.0,2204,812,2.5272,92000
-119.77,36.8,24,3748,770.0,1827,719,2.7222,83100
-122.45,37.76,31,5283,1330.0,2659,1269,3.5744,500000
-117.69,34.11,16,2427,522.0,794,491,2.6929,119300
-122.39,37.57,35,520,83.0,185,76,6.4865,450000
-122.28,37.9,52,1369,249.0,490,248,4.1212,287500
-118.35,34.09,35,1989,634.0,1108,593,1.6081,288900
-121.42,37.74,35,796,132.0,313,152,3.15,153200
-122.18,37.41,21,1034,117.0,323,117,10.7237,500001
-121.74,36.49,33,2952,565.0,1264,517,4.4209,274600
-116.54,33.87,16,3648,1035.0,1687,581,1.9167,70400
-119.81,34.44,23,3172,588.0,1467,559,4.6806,288900
-122.09,37.86,27,5484,760.0,2212,770,7.6202,402600
-118.19,33.89,38,4018,986.0,3702,927,2.9293,113600
-117.9,34.05,33,629,76.0,253,75,7.6286,330400
-119.7,36.8,34,1768,303.0,888,314,3.8088,87700
-117.35,33.23,4,1837,287.0,934,277,3.8958,189800
-116.97,32.81,19,1573,471.0,844,414,2.1422,125000
-118.44,34.5,5,1514,220.0,1355,215,8.1344,359000
-118.27,33.94,30,1041,275.0,877,270,1.5268,91600
-121.88,36.96,18,4910,817.0,1971,773,5.8325,308800
-117.6,33.87,15,7626,1570.0,3823,1415,3.4419,138100
-118.15,34.1,36,3514,818.0,2277,828,3.1211,229300
-118.1,34.1,41,1379,315.0,1249,309,2.6553,183100
-119.63,36.58,22,1794,435.0,1127,359,1.2647,55300
-121.81,37.37,24,962,146.0,492,155,7.2861,328000
-118.4,34.06,52,2501,362.0,748,349,6.6343,500001
-117.92,33.88,32,1632,244.0,575,235,5.3986,318700
-120.06,36.72,32,981,237.0,736,249,1.8,60400
-122.26,40.58,14,2539,466.0,1271,438,3.9762,138500
-121.08,37.69,19,6473,1212.0,3559,1123,3.2246,129300
-118.15,33.92,36,1890,400.0,1232,386,4.375,184200
-122.39,37.73,43,4864,972.0,3134,959,4.3393,217300
-117.15,32.8,23,2395,476.0,2284,488,3.7292,146300
-119.81,36.83,10,5780,922.0,2712,883,5.6445,135500
-120.51,35.91,39,768,162.0,264,118,5.3245,250000
-122.44,37.75,52,1573,334.0,725,338,5.0505,380400
-117.88,34.0,21,5459,1086.0,3394,1087,3.6308,192100
-118.34,34.06,52,2069,417.0,826,377,3.5481,396000
-117.16,32.82,28,2291,371.0,1098,382,4.6875,188000
-121.9,38.02,12,1497,360.0,943,341,2.1417,122200
-118.35,34.16,42,2267,478.0,1083,458,3.2015,250000
-122.64,38.24,52,1621,393.0,635,349,2.5202,244000
-117.87,34.1,25,2208,477.0,1084,424,3.775,191700
-117.05,32.56,18,1215,320.0,1195,349,1.9875,114900
-122.31,37.54,45,1222,220.0,492,205,5.539,396900
-117.94,33.67,26,2552,314.0,925,323,8.1839,367000
-117.13,32.75,37,4142,1031.0,1936,968,2.693,174100
-121.98,37.14,37,74,19.0,63,17,9.5908,350000
-120.11,36.96,17,3344,570.0,1624,536,3.8952,95300
-118.76,34.26,26,1750,284.0,962,278,4.5673,190400
-122.25,38.17,34,778,137.0,406,136,4.2955,121300
-122.09,37.97,5,5303,779.0,2017,727,6.9961,294100
-117.31,34.14,44,1487,273.0,972,281,3.2292,86100
-118.31,33.82,35,3462,814.0,1902,700,3.402,279900
-118.04,33.96,37,1948,395.0,1163,379,3.225,154000
-117.97,33.81,26,4022,1081.0,2457,1001,2.8042,206300
-121.39,38.55,18,1734,467.0,783,447,1.9044,154300
-118.35,34.18,46,2711,491.0,1277,490,4.282,224700
-122.26,38.28,24,2831,502.0,1462,503,4.5,158300
-121.22,38.78,8,3418,514.0,1312,409,6.3914,218000
-115.48,32.8,21,1260,246.0,805,239,2.6172,88500
-118.39,33.96,45,1361,252.0,581,263,5.8143,340700
-120.48,37.3,49,2919,719.0,1956,679,1.5427,88500
-118.29,34.09,34,2716,1114.0,2991,1021,1.7514,187500
-121.47,38.55,48,968,310.0,706,274,0.9948,65400
-121.82,38.46,10,6331,1181.0,3419,1110,3.7083,154800
-118.26,33.79,42,1162,264.0,1044,241,3.5488,205600
-117.11,33.75,17,4174,851.0,1845,780,2.2618,96100
-120.85,37.75,26,28,4.0,9,5,1.625,85000
-118.17,33.91,39,1157,273.0,877,305,3.1087,171000
-117.93,33.78,36,2169,359.0,1018,370,4.3906,231300
-121.97,37.24,35,2553,533.0,1117,498,4.4063,436100
-117.7,33.6,26,1021,230.0,301,208,2.625,80600
-119.67,36.72,31,843,140.0,453,149,2.6875,153800
-118.33,33.79,29,4389,873.0,2069,901,4.1071,365600
-118.38,33.97,42,1859,337.0,813,326,6.019,294500
-121.81,38.49,18,4518,827.0,2230,715,3.9309,178500
-118.96,35.37,32,1025,259.0,874,236,1.9612,53400
-117.03,34.03,26,3501,664.0,1860,681,3.0403,113500
-121.63,39.76,22,2598,482.0,1151,490,2.8182,109700
-118.39,34.18,44,477,91.0,220,112,3.3906,223800
-120.96,37.64,41,1467,328.0,673,310,2.7917,90700
-122.1,37.96,25,1374,206.0,569,235,6.3699,235500
-118.26,34.13,37,196,74.0,194,68,1.2188,218800
-117.34,34.49,9,3293,585.0,1678,530,3.2941,98300
-117.25,32.73,37,2224,331.0,821,341,6.3331,400000
-118.18,33.97,26,6895,1877.0,8551,1808,2.3175,154500
-117.07,32.65,12,4131,891.0,2272,840,3.4701,204900
-117.17,34.28,13,4867,718.0,780,250,7.1997,253800
-119.02,36.07,29,2610,597.0,1659,571,1.5911,60800
-122.09,37.67,39,2069,500.0,1408,478,3.1115,153500
-117.77,33.84,5,4380,715.0,1913,741,6.7274,266400
-117.69,34.01,30,2598,573.0,2170,518,2.3,95600
-118.28,33.92,39,1472,302.0,1036,318,3.0,110000
-121.31,38.03,18,4893,1008.0,3036,997,2.5212,110000
-122.5,37.92,30,2270,359.0,974,351,5.5926,300900
-118.45,34.2,19,3666,1150.0,2657,1090,2.9688,202100
-122.4,37.74,45,2462,509.0,1587,450,2.59,211800
-122.52,37.95,37,350,57.0,179,69,6.2862,500001
-118.39,34.04,52,1492,277.0,666,289,4.7386,340400
-122.16,37.77,45,2324,397.0,968,384,3.5739,176000
-121.34,38.02,30,4375,689.0,2038,709,5.1202,133800
-118.4,34.01,44,1494,262.0,618,266,5.4035,356300
-121.94,37.26,43,2104,388.0,1137,403,4.9236,238000
-119.07,35.34,16,4201,786.0,1667,724,4.8839,134100
-122.24,37.76,52,2504,516.0,979,472,3.4762,244000
-117.71,34.1,52,567,152.0,2688,126,1.875,212500
-120.86,37.49,22,2140,445.0,1441,409,2.4706,89400
-117.97,33.76,28,1386,272.0,901,294,4.7464,187500
-118.27,34.68,19,552,129.0,314,106,3.2125,185400
-117.14,32.75,37,1832,525.0,955,488,2.7852,129200
-118.18,34.05,41,616,196.0,814,180,3.3333,115100
-116.93,33.93,13,7804,1594.0,3297,1469,2.0549,95600
-119.77,36.74,20,1855,519.0,1091,443,1.5547,93900
-119.02,35.41,21,2534,554.0,1297,517,2.0575,67000
-121.57,37.01,44,1448,393.0,1066,357,2.0625,170300
-121.89,37.26,25,3319,531.0,1560,502,5.8479,263300
-116.88,33.74,20,3111,623.0,1000,508,1.5982,140000
-122.65,38.4,21,1059,150.0,400,154,6.8586,343100
-117.39,33.92,25,2886,583.0,2327,577,2.3851,113700
-118.29,33.98,44,2261,555.0,1348,455,1.9125,97200
-117.96,34.14,33,1994,405.0,993,403,3.766,163900
-117.14,34.07,3,5542,828.0,2506,806,5.5875,162000
-120.89,37.59,33,1016,206.0,617,209,2.151,195800
-122.29,38.3,52,1219,288.0,847,283,1.6691,183300
-121.76,36.91,23,1276,437.0,1359,376,1.9609,155000
-117.56,33.94,29,266,42.0,136,40,1.625,164300
-117.23,33.01,18,3961,511.0,1541,470,11.1118,500001
-120.67,37.37,18,164,30.0,104,32,1.6607,87500
-120.47,37.32,15,3952,984.0,2024,1026,2.558,121600
-118.36,33.96,37,2146,573.0,2009,592,3.6583,177300
-117.67,34.13,10,2846,362.0,1221,355,7.7234,304100
-119.0,35.39,51,1373,284.0,648,300,2.8295,72100
-116.8,33.52,3,830,145.0,272,104,3.8281,163500
-118.09,34.03,27,3797,597.0,2043,614,5.5,276800
-120.87,37.64,40,1010,155.0,488,157,3.8984,170500
-121.84,39.73,52,957,263.0,513,223,1.3672,55000
-119.03,35.38,52,1695,290.0,540,260,2.7312,147100
-119.88,36.83,2,4055,735.0,1730,654,4.2132,96500
-121.7,36.6,19,3562,530.0,1607,505,5.0162,283100
-117.82,33.72,24,3260,458.0,1383,442,6.5987,272800
-120.58,40.37,16,3412,667.0,1873,590,2.2661,61800
-118.12,34.0,31,3281,768.0,2385,733,2.7308,173800
-121.48,38.55,52,1684,309.0,675,296,4.1467,175000
-118.38,33.86,15,1778,311.0,908,330,7.674,329300
-121.85,37.34,27,1481,409.0,1505,391,2.5769,137500
-117.03,33.32,14,1088,209.0,601,193,3.8438,243800
-118.13,33.91,34,916,162.0,552,164,4.9107,222000
-122.24,37.79,27,1632,492.0,1171,429,2.3173,125000
-120.11,39.24,21,3005,574.0,385,150,3.1193,153300
-122.34,37.95,44,1788,368.0,933,329,2.875,133400
-118.18,33.89,25,5896,1464.0,4149,1362,2.6742,131900
-118.13,33.79,29,2937,524.0,1132,528,4.6133,500001
-118.23,34.21,29,2584,608.0,1217,568,3.3287,273400
-117.2,33.71,24,4210,920.0,1283,829,2.0881,83300
-118.04,33.74,26,2532,421.0,1274,441,5.3559,235800
-118.3,33.95,36,1786,418.0,1367,393,1.5078,99600
-117.06,32.71,11,2397,523.0,1566,514,3.8687,145200
-121.25,38.03,29,2465,327.0,859,315,6.6605,220700
-122.38,40.09,16,2077,388.0,1155,389,3.1361,84800
-117.1,34.57,6,5110,1044.0,1938,724,3.1917,112800
-117.77,33.51,29,3590,772.0,1070,603,4.4464,500001
-122.14,38.05,27,3794,772.0,1756,724,3.2891,150600
-118.12,33.9,35,3478,730.0,1885,673,2.9375,206500
-122.14,37.68,27,3337,613.0,1489,607,3.6364,219200
-117.66,34.15,20,2524,311.0,965,285,8.0103,395500
-117.25,32.77,32,2021,524.0,973,485,3.18,362500
-118.36,33.96,21,1802,556.0,1286,557,2.7284,146900
-118.14,33.77,51,2812,621.0,1171,566,3.875,342900
-117.99,33.67,12,2228,479.0,1122,488,4.0385,350000
-118.49,34.01,28,651,252.0,333,174,1.9722,500001
-120.0,38.92,17,1106,207.0,466,180,3.3295,126600
-121.39,38.85,19,3568,646.0,1714,590,4.0862,162700
-118.36,34.15,34,3659,921.0,1338,835,3.6202,366100
-122.46,37.88,35,2492,409.0,812,373,8.8386,500001
-117.19,32.77,9,634,152.0,248,133,3.8571,143800
-117.81,33.67,8,2440,502.0,1113,483,4.6019,242500
-117.93,33.69,19,2602,439.0,1156,424,5.01,263800
-118.6,34.02,36,2043,467.0,606,326,8.4331,500001
-117.32,33.01,29,3584,712.0,1619,667,4.125,394400
-117.34,33.21,12,5963,1372.0,3015,1124,2.7386,216100
-120.76,37.73,16,1343,241.0,732,195,3.5833,187500
-120.96,41.12,29,779,136.0,364,123,2.5,59200
-122.3,37.51,35,2789,445.0,1156,404,5.4322,391000
-118.46,33.97,18,9430,2473.0,3408,2003,6.1726,500001
-118.29,33.94,38,2407,630.0,1774,562,1.5615,108600
-117.32,34.03,13,3853,761.0,1685,669,3.9024,122400
-118.36,34.05,45,1879,395.0,946,409,3.3333,254700
-120.99,39.18,23,2550,457.0,1016,405,3.6607,153000
-121.87,37.1,20,1918,304.0,798,302,7.5755,402300
-121.48,39.1,19,2043,421.0,1018,390,2.5952,92400
-118.15,34.13,34,824,224.0,430,213,3.6389,215000
-118.27,33.79,39,1513,365.0,1227,354,3.3929,184600
-117.27,34.12,27,2896,684.0,1514,668,1.462,70200
-117.03,34.91,27,2718,583.0,1472,509,2.825,76600
-121.0,37.62,28,1153,420.0,1043,357,1.0801,75000
-118.15,34.12,36,6119,1513.0,2719,1402,3.8427,319700
-118.11,33.83,36,1462,233.0,664,220,5.1171,225300
-117.97,34.04,32,1507,295.0,1326,324,4.119,163300
-122.46,37.78,52,2632,542.0,1364,544,3.4605,441700
-117.17,32.78,42,1104,305.0,892,270,2.2768,145200
-118.31,34.0,47,1551,362.0,1329,322,1.9792,116400
-119.08,35.34,18,4070,512.0,1580,540,10.5941,245800
-122.31,40.89,18,754,161.0,247,107,2.2583,78800
-117.08,32.97,3,17466,3336.0,7644,2895,5.4584,246500
-124.23,40.54,52,2694,453.0,1152,435,3.0806,106700
-118.26,34.02,38,1091,349.0,1786,340,2.131,136500
-122.03,37.35,19,3811,1227.0,1930,1153,3.5154,311400
-122.12,40.14,34,1950,407.0,1029,376,2.5197,82300
-122.48,37.75,52,2074,401.0,1136,409,4.7703,331000
-121.79,36.85,28,1049,235.0,705,208,2.7321,150000
-120.99,37.67,16,568,124.0,307,116,2.1518,107400
-121.36,38.61,35,2355,365.0,993,354,5.0492,144100
-122.09,39.13,28,4169,895.0,2587,810,2.331,65500
-117.43,34.11,17,4109,884.0,2544,780,2.7757,109800
-118.6,34.15,28,4570,744.0,1693,695,6.14,361900
-118.88,35.34,20,1351,255.0,762,253,2.1111,105300
-121.56,39.52,9,818,197.0,358,197,1.7708,79500
-121.58,37.02,27,2303,471.0,1447,467,3.2019,203600
-118.13,34.06,17,1714,572.0,1590,568,1.1875,183900
-117.92,33.73,14,5147,1182.0,3171,1126,3.9929,225800
-118.15,33.77,27,3043,787.0,1398,747,3.5528,271100
-122.47,37.71,42,1961,427.0,1211,409,3.5156,239400
-121.23,37.99,38,523,80.0,226,72,5.5693,153100
-120.35,36.16,18,1519,296.0,846,272,2.7792,85300
-122.53,37.96,36,4385,620.0,1549,626,8.3935,470500
-122.22,37.81,52,1971,335.0,765,308,6.5217,273700
-121.2,39.23,9,2802,447.0,955,418,5.2359,213300
-118.13,34.18,52,3094,519.0,1309,488,6.4223,310900
-122.2,37.89,37,3881,560.0,1315,517,7.3195,367500
-118.2,33.82,34,2807,768.0,2217,744,2.4286,204800
-118.29,34.01,40,885,312.0,799,221,1.1667,143800
-117.27,34.5,8,3567,543.0,1133,419,5.3733,302600
-117.96,33.78,35,1330,201.0,658,217,6.37,229200
-117.43,33.55,8,446,62.0,188,68,9.4356,465600
-123.36,39.01,35,1551,321.0,857,288,2.7232,115400
-120.3,38.9,11,1961,435.0,113,53,0.9227,95500
-123.36,39.41,46,1748,362.0,808,330,2.9183,76900
-121.24,38.64,13,4491,689.0,1657,667,5.259,249400
-117.08,32.75,20,1886,586.0,1134,525,1.5029,100000
-118.14,33.91,34,2011,472.0,1087,423,3.0465,187800
-120.66,35.47,18,2474,449.0,1269,431,3.9063,184800
-122.01,38.35,18,4486,723.0,1600,697,3.8651,189700
-122.42,40.57,10,7949,1309.0,3176,1163,4.1099,120100
-118.46,34.04,31,2621,707.0,1632,673,3.287,348100
-119.04,35.36,36,1942,414.0,1051,411,1.8362,66900
-117.07,33.13,17,6817,1632.0,4526,1474,2.6152,135300
-118.35,34.08,52,2877,721.0,1186,704,3.2645,175000
-122.31,38.3,25,3883,740.0,1641,676,3.9,187300
-117.13,33.15,15,2241,381.0,997,390,3.4833,193200
-122.08,37.84,17,1320,159.0,1722,141,11.7064,500001
-117.39,33.96,52,1992,345.0,948,358,3.2917,129300
-122.64,41.73,36,3319,664.0,1492,631,1.8694,71200
-117.14,32.74,47,1494,327.0,689,304,3.125,172700
-119.9,36.2,43,187,38.0,106,40,1.875,137500
-120.45,34.94,24,1702,447.0,1240,417,2.4091,115500
-121.35,38.59,29,1285,193.0,460,206,5.3243,265700
-121.95,37.35,48,1246,294.0,697,284,3.6118,235500
-122.31,37.55,27,3931,933.0,1877,851,3.9722,354100
-117.08,33.03,18,1339,284.0,761,290,5.3074,137200
-117.05,32.67,16,2168,343.0,1589,338,5.4863,153800
-117.34,34.11,29,2912,566.0,2188,518,3.2656,90600
-118.35,33.9,32,1056,225.0,565,231,3.9485,230000
-118.25,33.92,36,949,164.0,502,163,4.1042,124400
-118.04,34.16,38,1594,249.0,633,247,5.9582,350700
-117.11,32.77,52,1506,233.0,478,240,4.3875,300000
-121.97,38.03,17,3685,685.0,1939,649,3.7043,139800
-121.59,39.79,20,743,171.0,395,168,1.625,88300
-120.94,37.4,32,1175,208.0,774,222,3.0,109400
-119.77,36.32,14,3400,618.0,1867,612,3.9926,92500
-117.85,33.75,27,2311,632.0,2936,609,2.5651,171400
-119.33,36.89,15,1879,411.0,755,294,2.0,83300
-119.79,36.75,33,3161,934.0,3530,846,1.123,46700
-122.42,37.64,41,98,20.0,68,19,2.225,212500
-119.17,34.27,18,8010,1539.0,3982,1483,4.0905,236500
-117.93,34.57,5,5613,1060.0,3569,999,3.1946,132700
-119.73,34.43,35,2703,654.0,1383,631,4.5278,340400
-121.92,37.24,26,6777,1051.0,3319,1061,6.3663,279400
-118.2,33.96,43,1233,306.0,1190,282,2.8371,161300
-117.66,34.02,11,3358,504.0,1690,482,6.7544,207900
-121.39,38.58,41,2577,365.0,913,339,6.3406,448300
-117.18,32.77,16,2374,780.0,913,705,2.7386,87500
-118.96,35.39,23,5624,1148.0,2842,1042,3.1297,79000
-117.9,36.95,19,99,26.0,51,22,1.7292,137500
-122.17,37.75,43,1587,320.0,907,306,1.9821,98300
-118.04,33.99,47,2530,565.0,1262,509,3.6475,197100
-117.22,32.95,4,18123,3173.0,7301,2964,6.357,322500
-122.32,38.32,19,2922,417.0,1221,442,5.8002,238700
-120.6,34.91,44,711,140.0,384,116,2.1094,73800
-121.59,37.01,16,6637,1171.0,3575,1162,4.3227,251500
-121.93,38.31,25,185,32.0,85,32,4.875,250000
-122.26,37.45,17,2742,441.0,986,421,5.9285,496000
-117.99,34.12,35,1040,231.0,1040,242,2.5395,139200
-117.19,32.83,30,2288,448.0,1240,469,4.0114,169800
-118.14,34.69,48,1379,327.0,696,304,2.1167,94900
-118.28,34.02,29,515,229.0,2690,217,0.4999,500001
-118.25,34.15,31,1238,338.0,605,331,2.8478,228100
-121.29,37.96,52,888,324.0,630,258,1.2411,112500
-121.33,38.61,21,2453,518.0,1326,505,2.7079,148000
-122.03,37.27,32,4350,645.0,1551,609,7.8279,500001
-124.15,40.78,36,2112,374.0,829,368,3.3984,90000
-118.26,34.07,36,2306,813.0,2823,765,2.0214,170500
-117.63,33.47,4,2320,405.0,1408,477,6.3369,256000
-122.4,40.57,23,1321,259.0,749,222,1.655,90100
-121.87,37.22,26,1921,250.0,725,253,7.6933,405900
-119.87,36.34,26,1414,265.0,779,249,2.9167,83900
-118.43,34.21,17,3667,1209.0,2636,1054,2.425,175500
-118.2,33.97,43,825,212.0,820,184,1.8897,174300
-118.32,33.93,37,2379,462.0,1327,445,4.25,172100
-117.96,33.85,35,1175,191.0,568,186,4.125,189200
-118.16,34.69,35,3114,583.0,1974,545,3.9028,126800
-123.73,39.17,20,4620,1042.0,1745,794,2.375,158800
-119.8,36.75,52,1788,449.0,1156,418,1.7298,58400
-118.48,34.19,20,5699,1594.0,3809,1381,2.8646,221100
-117.26,34.17,30,1937,351.0,945,344,3.8906,123700
-121.92,37.74,8,452,51.0,140,43,12.5915,432400
-118.29,33.88,21,4946,1231.0,3186,1167,3.3281,237000
-119.71,36.77,11,5112,1384.0,2487,1243,2.1461,75900
-118.21,33.9,43,1810,357.0,1335,358,3.1189,118800
-120.38,36.15,17,2279,448.0,1200,420,2.7461,70000
-119.81,36.8,29,2806,552.0,1242,540,3.5958,88800
-120.44,34.96,30,1685,315.0,1290,368,3.4722,112500
-117.53,33.97,34,1293,215.0,774,217,3.8906,141000
-118.03,33.93,22,3382,800.0,2688,784,3.875,164700
-122.08,37.97,9,2643,439.0,1105,467,6.6579,245200
-120.21,36.98,21,1667,303.0,861,276,2.6012,92200
-121.22,39.43,17,2254,485.0,1007,433,1.7,92300
-121.26,38.68,4,3080,827.0,1195,683,2.7477,133000
-117.02,32.84,17,4013,673.0,2263,661,5.131,148300
-117.74,33.89,4,37937,5471.0,16122,5189,7.4947,366300
-116.69,33.5,13,1187,255.0,442,179,1.9107,155700
-117.93,33.87,52,950,229.0,429,185,2.315,182100
-122.47,37.76,49,2842,670.0,1396,648,3.2679,345700
-122.29,37.89,52,1571,349.0,693,326,3.1375,229100
-117.71,34.12,20,11250,1893.0,4952,1859,5.6785,239500
-119.79,36.79,19,1524,448.0,960,386,1.5122,47500
-122.18,37.75,46,941,218.0,621,195,1.325,87100
-117.23,32.86,15,1199,301.0,510,296,3.6083,180100
-117.27,34.1,9,3904,1042.0,3688,896,1.8022,78000
-118.07,34.15,45,1095,237.0,672,234,3.4087,209200
-122.19,37.76,26,1293,297.0,984,303,1.9479,85800
-121.81,37.25,20,3398,771.0,1231,744,2.0288,350000
-117.9,33.7,12,4695,1110.0,2153,989,4.6483,190800
-118.31,33.77,20,5776,956.0,2757,936,6.6447,416800
-117.36,34.08,4,8866,1832.0,4775,1554,3.7348,125800
-118.15,33.79,25,4013,1097.0,2297,969,3.0453,185900
-121.18,38.73,16,1584,264.0,613,226,6.0302,273100
-122.01,37.97,34,3259,498.0,1250,478,5.3794,206200
-117.85,33.86,18,329,72.0,209,71,4.6806,187500
-118.17,33.89,52,63,12.0,47,8,7.2423,350000
-117.63,34.08,38,1810,371.0,1257,354,3.8355,111700
-121.37,38.7,18,3938,649.0,1861,606,3.6484,95000
-122.1,37.66,36,1305,225.0,768,234,4.275,185300
-122.42,37.8,52,3067,870.0,2122,850,2.5603,287500
-118.42,34.3,29,3334,712.0,2919,718,3.6548,180300
-120.94,40.17,22,1334,261.0,597,222,2.2132,89200
-122.06,37.38,20,4293,1272.0,2389,1210,4.2719,270800
-121.91,37.33,52,2212,563.0,1195,532,2.894,209500
-118.38,33.86,24,3124,560.0,1312,542,6.3021,333800
-118.82,35.2,34,2185,469.0,1910,455,2.1136,57300
-118.32,33.89,45,1928,453.0,1323,458,4.2813,210100
-117.12,32.76,28,1605,501.0,936,460,2.5991,147500
-122.19,40.07,21,1548,290.0,744,265,1.9773,55000
-118.39,34.01,35,4424,918.0,2101,888,3.9688,355100
-122.2,37.76,47,1116,259.0,826,279,1.75,85700
-117.07,32.74,37,1042,205.0,589,208,2.6629,116900
-118.08,34.12,41,1598,280.0,807,282,5.5067,325000
-122.25,37.79,52,902,237.0,846,227,3.625,125000
-117.66,33.46,28,1261,233.0,609,242,5.1024,312700
-122.47,37.74,52,3797,668.0,1633,658,5.6787,363600
-121.45,38.57,52,2006,412.0,825,384,3.2963,236100
-122.51,37.92,32,2622,541.0,1022,464,3.7647,375000
-119.45,36.59,28,1274,215.0,572,202,3.825,84200
-118.34,33.99,47,1107,199.0,437,178,3.7344,179400
-122.03,37.61,37,1383,259.0,808,241,4.0125,161400
-119.87,36.93,13,1429,209.0,702,205,4.3625,111800
-118.53,34.25,20,6331,1537.0,2957,1509,3.3892,323100
-124.14,41.95,21,2696,578.0,1208,494,2.275,122400
-121.77,36.93,24,1943,447.0,1844,461,3.0192,184300
-118.66,34.23,18,897,142.0,263,110,6.1288,350000
-122.25,37.89,42,2863,460.0,1031,448,6.7138,368600
-121.89,37.32,34,1014,246.0,952,215,2.8864,172500
-120.64,37.38,21,3157,637.0,2268,620,2.567,70400
-118.23,33.9,45,1285,238.0,840,211,3.4107,112500
-121.61,37.77,32,404,74.0,144,58,4.2083,125000
-117.37,33.95,32,2215,351.0,771,311,4.3542,142600
-118.35,33.86,28,2075,463.0,1216,446,3.9732,281500
-122.42,37.73,35,1791,322.0,988,304,4.5769,254500
-117.97,34.06,34,3580,684.0,2786,636,4.0469,166800
-120.44,34.66,22,3231,549.0,1739,581,4.5417,142400
-119.65,36.33,52,1257,257.0,624,243,2.3523,59100
-118.11,33.86,33,2389,410.0,1229,393,5.3889,234900
-121.56,39.1,28,2130,484.0,1195,439,1.3631,45500
-122.17,38.07,15,2125,278.0,857,272,6.4599,219700
-118.13,34.12,46,3156,430.0,1109,423,10.7397,500001
-118.29,33.97,43,2660,672.0,2133,588,1.7734,107300
-122.24,37.8,52,996,228.0,731,228,2.2697,127000
-118.35,34.15,35,2245,393.0,783,402,4.1544,500001
-120.26,39.32,24,6012,1227.0,780,358,3.0043,122100
